status,subjectId,questionId,questionNumber,imageSlot,sourceUrl,targetUrl,note
pending,general-surgery,neet-pg-2020-q173,173,2,/uploads/practice-neet-pg-2020-q173-2.png,/uploads/medicomm-atlas-neet-pg-2020-q173-i2.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2020-q190,190,1,/uploads/practice-neet-pg-2020-q190-1.png,/uploads/medicomm-atlas-neet-pg-2020-q190.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2020-q201,201,1,/uploads/practice-neet-pg-2020-q201-1.png,/uploads/medicomm-atlas-neet-pg-2020-q201.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2020-q222,222,1,/uploads/practice-neet-pg-2020-q222-1.png,/uploads/medicomm-atlas-neet-pg-2020-q222.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2020-q227,227,1,/uploads/practice-neet-pg-2020-q227-1.png,/uploads/medicomm-atlas-neet-pg-2020-q227.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2022-q026,26,1,/uploads/practice-neet-pg-2022-q026-1.png,/uploads/medicomm-atlas-neet-pg-2022-q026.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2022-q028,28,1,/uploads/practice-neet-pg-2022-q028-1.png,/uploads/medicomm-atlas-neet-pg-2022-q028.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2022-q029,29,1,/uploads/practice-neet-pg-2022-q029-1.png,/uploads/medicomm-atlas-neet-pg-2022-q029.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2022-q032,32,1,/uploads/practice-neet-pg-2022-q032-1.png,/uploads/medicomm-atlas-neet-pg-2022-q032.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2022-q036,36,1,/uploads/practice-neet-pg-2022-q036-1.png,/uploads/medicomm-atlas-neet-pg-2022-q036.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2022-q045,45,1,/uploads/practice-neet-pg-2022-q045-1.png,/uploads/medicomm-atlas-neet-pg-2022-q045.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2021-q048,48,1,/uploads/practice-neet-pg-2021-q048-1.png,/uploads/medicomm-atlas-neet-pg-2021-q048.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2020-q009,9,1,/uploads/practice-neet-pg-2020-q009-1.png,/uploads/medicomm-atlas-neet-pg-2020-q009.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2020-q056,56,1,/uploads/practice-neet-pg-2020-q056-1.png,/uploads/medicomm-atlas-neet-pg-2020-q056.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2020-q082,82,1,/uploads/practice-neet-pg-2020-q082-1.png,/uploads/medicomm-atlas-neet-pg-2020-q082.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2020-q091,91,1,/uploads/practice-neet-pg-2020-q091-1.png,/uploads/medicomm-atlas-neet-pg-2020-q091.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2020-q095,95,1,/uploads/practice-neet-pg-2020-q095-1.png,/uploads/medicomm-atlas-neet-pg-2020-q095.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2020-q292,292,1,/uploads/practice-neet-pg-2020-q292-1.png,/uploads/medicomm-atlas-neet-pg-2020-q292-i1.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2020-q292,292,2,/uploads/practice-neet-pg-2020-q292-2.png,/uploads/medicomm-atlas-neet-pg-2020-q292-i2.png,convert from source PDF/current source image; preserve question image order
pending,pediatrics,neet-pg-2022-q108,108,1,/uploads/practice-neet-pg-2022-q108-1.png,/uploads/medicomm-atlas-neet-pg-2022-q108.png,convert from source PDF/current source image; preserve question image order
pending,pediatrics,neet-pg-2022-q128,128,1,/uploads/practice-neet-pg-2022-q128-1.png,/uploads/medicomm-atlas-neet-pg-2022-q128.png,convert from source PDF/current source image; preserve question image order
pending,pediatrics,neet-pg-2021-q097,97,1,/uploads/practice-neet-pg-2021-q097-1.png,/uploads/medicomm-atlas-neet-pg-2021-q097.png,convert from source PDF/current source image; preserve question image order
pending,orthopedics,neet-pg-2022-q054,54,1,/uploads/practice-neet-pg-2022-q054-1.png,/uploads/medicomm-atlas-neet-pg-2022-q054.png,convert from source PDF/current source image; preserve question image order
pending,orthopedics,neet-pg-2022-q055,55,1,/uploads/practice-neet-pg-2022-q055-1.png,/uploads/medicomm-atlas-neet-pg-2022-q055.png,convert from source PDF/current source image; preserve question image order
pending,orthopedics,neet-pg-2022-q059,59,1,/uploads/practice-neet-pg-2022-q059-1.png,/uploads/medicomm-atlas-neet-pg-2022-q059.png,convert from source PDF/current source image; preserve question image order
pending,orthopedics,neet-pg-2022-q061,61,1,/uploads/practice-neet-pg-2022-q061-1.png,/uploads/medicomm-atlas-neet-pg-2022-q061.png,convert from source PDF/current source image; preserve question image order
pending,orthopedics,neet-pg-2021-q053,53,1,/uploads/practice-neet-pg-2021-q053-1.png,/uploads/medicomm-atlas-neet-pg-2021-q053.png,convert from source PDF/current source image; preserve question image order
pending,orthopedics,neet-pg-2021-q057,57,1,/uploads/practice-neet-pg-2021-q057-1.png,/uploads/medicomm-atlas-neet-pg-2021-q057.png,convert from source PDF/current source image; preserve question image order
pending,orthopedics,neet-pg-2021-q061,61,1,/uploads/practice-neet-pg-2021-q061-1.png,/uploads/medicomm-atlas-neet-pg-2021-q061.png,convert from source PDF/current source image; preserve question image order
pending,orthopedics,neet-pg-2020-q217,217,1,/uploads/practice-neet-pg-2020-q217-1.png,/uploads/medicomm-atlas-neet-pg-2020-q217.png,convert from source PDF/current source image; preserve question image order
pending,orthopedics,neet-pg-2020-q220,220,1,/uploads/practice-neet-pg-2020-q220-1.png,/uploads/medicomm-atlas-neet-pg-2020-q220.png,convert from source PDF/current source image; preserve question image order
pending,orthopedics,neet-pg-2020-q226,226,1,/uploads/practice-neet-pg-2020-q226-1.png,/uploads/medicomm-atlas-neet-pg-2020-q226.png,convert from source PDF/current source image; preserve question image order
pending,dermatology,neet-pg-2022-q075,75,1,/uploads/practice-neet-pg-2022-q075-1.png,/uploads/medicomm-atlas-neet-pg-2022-q075.png,convert from source PDF/current source image; preserve question image order
pending,dermatology,neet-pg-2022-q197,197,1,/uploads/practice-neet-pg-2022-q197-1.png,/uploads/medicomm-atlas-neet-pg-2022-q197.png,convert from source PDF/current source image; preserve question image order
pending,dermatology,neet-pg-2022-q199,199,1,/uploads/practice-neet-pg-2022-q199-1.png,/uploads/medicomm-atlas-neet-pg-2022-q199.png,convert from source PDF/current source image; preserve question image order
pending,dermatology,neet-pg-2021-q127,127,1,/uploads/practice-neet-pg-2021-q127-1.png,/uploads/medicomm-atlas-neet-pg-2021-q127.png,convert from source PDF/current source image; preserve question image order
pending,dermatology,neet-pg-2021-q130,130,1,/uploads/practice-neet-pg-2021-q130-1.png,/uploads/medicomm-atlas-neet-pg-2021-q130.png,convert from source PDF/current source image; preserve question image order
pending,dermatology,neet-pg-2021-q139,139,1,/uploads/practice-neet-pg-2021-q139-1.png,/uploads/medicomm-atlas-neet-pg-2021-q139.png,convert from source PDF/current source image; preserve question image order
pending,dermatology,neet-pg-2020-q182,182,1,/uploads/practice-neet-pg-2020-q182-1.png,/uploads/medicomm-atlas-neet-pg-2020-q182.png,convert from source PDF/current source image; preserve question image order
done,anesthesia,neet-pg-2018-anesthesia-q003,3,1,/uploads/yellowfool-neet-pg-2018-anesthesia-q003-p3426-i1.jpg,/uploads/medicomm-atlas-neet-pg-2018-anesthesia-q003.png,"Medicomm atlas-style Mallampati airway illustration generated from the original source image; pure black background, open-mouth anatomy and tongue-palate relationship preserved."
done,anesthesia,aiims-2019-anesthesia-q004,4,1,/uploads/yellowfool-aiims-2019-anesthesia-q004-p3412-i1.jpg,/uploads/medicomm-atlas-aiims-2019-anesthesia-q004.png,"Medicomm atlas-style AED device illustration generated from the original source image; pure black background, open kit, pads, cable relationship, and device identity preserved without manufacturer branding."
done,anesthesia,neet-pg-2019-anesthesia-q006,6,1,/uploads/yellowfool-neet-pg-2019-anesthesia-q006-p3433-i1.jpg,/uploads/medicomm-atlas-neet-pg-2019-anesthesia-q006.png,"Medicomm atlas-style pulse oximeter illustration generated from the original source image; pure black background, fingertip clip orientation and SpO2/PR display preserved without manufacturer branding."
done,anesthesia,aiims-2020-anesthesia-q004,4,1,/uploads/yellowfool-aiims-2020-anesthesia-q004-p3418-i1.jpg,/uploads/medicomm-atlas-aiims-2020-anesthesia-q004.png,"Medicomm atlas-style HFNC equipment illustration generated from the original source image; pure black background, humidifier, control unit, corrugated tubing, trolley, and nasal cannula relationship preserved."
done,anesthesia,neet-pg-2021-anesthesia-q003,3,1,/uploads/yellowfool-neet-pg-2021-anesthesia-q003-p3461-i1.png,/uploads/medicomm-atlas-neet-pg-2021-anesthesia-q003.png,"Medicomm atlas-style head-tilt chin-lift airway maneuver illustration generated from the original source image; pure black background, head extension and hand contact points preserved."
done,anesthesia,neet-pg-2022-anesthesia-q001,1,1,/uploads/yellowfool-neet-pg-2022-anesthesia-q001-p3473-i1.jpg,/uploads/medicomm-atlas-neet-pg-2022-anesthesia-q001.png,"Medicomm atlas-style peripheral nerve stimulator setup generated from the original source image; pure black background, palmar orientation, electrodes, wires, thumb strap, and finger attachment preserved."
done,anesthesia,neet-pg-2023-anesthesia-q001,1,1,/uploads/yellowfool-neet-pg-2023-anesthesia-q001-p3478-i1.jpg,/uploads/medicomm-atlas-neet-pg-2023-anesthesia-q001.png,"Medicomm atlas-style head-tilt chin-lift airway maneuver illustration generated from the original source image; pure black background, head extension and chin-lift/forehead-hand positions preserved."
done,anesthesia,neet-pg-2024-anesthesia-q003,3,1,/uploads/yellowfool-neet-pg-2024-anesthesia-q003-p3502-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-anesthesia-q003.png,"Medicomm atlas-style oropharyngeal airway illustration generated from the original source image; pure black background, curved translucent device, flange, and central lumen preserved."
done,anesthesia,neet-pg-2024-anesthesia-q004,4,1,/uploads/yellowfool-neet-pg-2024-anesthesia-q004-p3502-i2.jpg,/uploads/medicomm-atlas-neet-pg-2024-anesthesia-q004.png,"Medicomm atlas-style chest radiology plate generated from the original source image; pure black background, AP chest orientation and left pneumothorax radiographic relationship preserved."
done,anesthesia,neet-pg-2024-anesthesia-q007,7,1,/uploads/yellowfool-neet-pg-2024-anesthesia-q007-p3504-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-anesthesia-q007.png,"Medicomm atlas-style ECG rhythm strip generated from the original source image; pure black background, chaotic shockable wide-complex waveform and strip layout preserved."
done,anesthesia,neet-pg-2024-anesthesia-q008,8,1,/uploads/yellowfool-neet-pg-2024-anesthesia-q008-p3505-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-anesthesia-q008.png,"Medicomm atlas-style APL valve and reservoir-bag assembly generated from the original source image; pure black background, green bag/tube, valve knob, question marker, and arrow endpoint preserved."
done,anesthesia,neet-pg-2024-anesthesia-q010,10,1,/uploads/yellowfool-neet-pg-2024-anesthesia-q010-p3506-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-anesthesia-q010.png,"Medicomm atlas-style capnogram diagram generated from the original source image; pure black background, waveform phases, CO2 axis, dashed boundaries, and Roman numeral marker positions preserved."
done,anesthesia,neet-pg-2024-anesthesia-q011,11,1,/uploads/yellowfool-neet-pg-2024-anesthesia-q011-p3507-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-anesthesia-q011.png,"Medicomm atlas-style Bier block setup generated from the original source image; pure black background, arm orientation, IV line, double cuff, pressure device, tubing, and draped support preserved."
done,anesthesia,neet-pg-2024-anesthesia-q013,13,1,/uploads/yellowfool-neet-pg-2024-anesthesia-q013-p3508-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-anesthesia-q013.png,"Medicomm atlas-style schematic airway scope view generated after direct endoscopy source was filtered; pure black background, circular scope field and narrowed right-sided airway lumen preserved for stenosis grading."
pending,radiology,neet-pg-2022-q137,137,1,/uploads/practice-neet-pg-2022-q137-1.png,/uploads/medicomm-atlas-neet-pg-2022-q137.png,convert from source PDF/current source image; preserve question image order
pending,radiology,neet-pg-2022-q138,138,1,/uploads/practice-neet-pg-2022-q138-1.png,/uploads/medicomm-atlas-neet-pg-2022-q138.png,convert from source PDF/current source image; preserve question image order
pending,radiology,neet-pg-2021-q178,178,1,/uploads/practice-neet-pg-2021-q178-1.png,/uploads/medicomm-atlas-neet-pg-2021-q178.png,convert from source PDF/current source image; preserve question image order
pending,radiology,neet-pg-2021-q179,179,1,/uploads/practice-neet-pg-2021-q179-1.png,/uploads/medicomm-atlas-neet-pg-2021-q179.png,convert from source PDF/current source image; preserve question image order
pending,radiology,neet-pg-2021-q185,185,1,/uploads/practice-neet-pg-2021-q185-1.png,/uploads/medicomm-atlas-neet-pg-2021-q185.png,convert from source PDF/current source image; preserve question image order
pending,radiology,neet-pg-2020-q169,169,1,/uploads/practice-neet-pg-2020-q169-1.png,/uploads/medicomm-atlas-neet-pg-2020-q169.png,convert from source PDF/current source image; preserve question image order
pending,radiology,neet-pg-2020-q172,172,1,/uploads/practice-neet-pg-2020-q172-1.png,/uploads/medicomm-atlas-neet-pg-2020-q172.png,convert from source PDF/current source image; preserve question image order
pending,radiology,neet-pg-2020-q174,174,1,/uploads/practice-neet-pg-2020-q174-1.png,/uploads/medicomm-atlas-neet-pg-2020-q174.png,convert from source PDF/current source image; preserve question image order
pending,radiology,neet-pg-2020-q179,179,1,/uploads/practice-neet-pg-2020-q179-1.png,/uploads/medicomm-atlas-neet-pg-2020-q179.png,convert from source PDF/current source image; preserve question image order
pending,radiology,neet-pg-2020-q195,195,1,/uploads/practice-neet-pg-2020-q195-1.png,/uploads/medicomm-atlas-neet-pg-2020-q195.png,convert from source PDF/current source image; preserve question image order
done,physiology,neet-pg-2019-physiology-q012,12,1,/uploads/yellowfool-neet-pg-2019-physiology-q012-p493-i1.jpg,/uploads/medicomm-atlas-neet-pg-2019-physiology-q012.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,physiology,ini-cet-2022-physiology-q007,7,1,/uploads/yellowfool-ini-cet-2022-physiology-q007-p548-i1.jpg,/uploads/medicomm-atlas-ini-cet-2022-physiology-q007.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,physiology,ini-cet-2022-physiology-q018,18,1,/uploads/yellowfool-ini-cet-2022-physiology-q018-p551-i1.jpg,/uploads/medicomm-atlas-ini-cet-2022-physiology-q018.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,physiology,ini-cet-2022-physiology-q020,20,1,/uploads/yellowfool-ini-cet-2022-physiology-q020-p552-i1.jpg,/uploads/medicomm-atlas-ini-cet-2022-physiology-q020.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,physiology,neet-pg-2022-physiology-q003,3,1,/uploads/yellowfool-neet-pg-2022-physiology-q003-p580-i1.jpg,/uploads/medicomm-atlas-neet-pg-2022-physiology-q003.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,physiology,neet-pg-2022-physiology-q005,5,1,/uploads/yellowfool-neet-pg-2022-physiology-q005-p581-i1.jpg,/uploads/medicomm-atlas-neet-pg-2022-physiology-q005.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,physiology,ini-cet-2023-physiology-q018,18,1,/uploads/yellowfool-ini-cet-2023-physiology-q018-p608-i1.jpg,/uploads/medicomm-atlas-ini-cet-2023-physiology-q018.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,physiology,ini-cet-2023-physiology-q020,20,1,/uploads/yellowfool-ini-cet-2023-physiology-q020-p609-i1.jpg,/uploads/medicomm-atlas-ini-cet-2023-physiology-q020.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,physiology,neet-pg-2023-physiology-q001,1,1,/uploads/yellowfool-neet-pg-2023-physiology-q001-p589-i1.jpg,/uploads/medicomm-atlas-neet-pg-2023-physiology-q001.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,physiology,neet-pg-2023-physiology-q003,3,1,/uploads/yellowfool-neet-pg-2023-physiology-q003-p590-i1.jpg,/uploads/medicomm-atlas-neet-pg-2023-physiology-q003.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,physiology,neet-pg-2023-physiology-q004,4,1,/uploads/yellowfool-neet-pg-2023-physiology-q004-p591-i1.jpg,/uploads/medicomm-atlas-neet-pg-2023-physiology-q004.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,physiology,ini-cet-2024-physiology-q004,4,1,/uploads/yellowfool-ini-cet-2024-physiology-q004-p630-i1.jpg,/uploads/medicomm-atlas-ini-cet-2024-physiology-q004.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,physiology,ini-cet-2024-physiology-q006,6,1,/uploads/yellowfool-ini-cet-2024-physiology-q006-p631-i1.jpg,/uploads/medicomm-atlas-ini-cet-2024-physiology-q006.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,physiology,ini-cet-2024-physiology-q008,8,1,/uploads/yellowfool-ini-cet-2024-physiology-q008-p632-i1.jpg,/uploads/medicomm-atlas-ini-cet-2024-physiology-q008.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,physiology,ini-cet-2024-physiology-q010,10,1,/uploads/yellowfool-ini-cet-2024-physiology-q010-p633-i1.jpg,/uploads/medicomm-atlas-ini-cet-2024-physiology-q010.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,physiology,ini-cet-2024-physiology-q013,13,1,/uploads/yellowfool-ini-cet-2024-physiology-q013-p634-i1.jpg,/uploads/medicomm-atlas-ini-cet-2024-physiology-q013.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,physiology,ini-cet-2024-physiology-q021,21,1,/uploads/yellowfool-ini-cet-2024-physiology-q021-p637-i1.jpg,/uploads/medicomm-atlas-ini-cet-2024-physiology-q021.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,physiology,ini-cet-2024-physiology-q030,30,1,/uploads/yellowfool-ini-cet-2024-physiology-q030-p640-i1.jpg,/uploads/medicomm-atlas-ini-cet-2024-physiology-q030.png,"Medicomm atlas-style physiology image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/markers preserved."
done,biochemistry,aiims-2017-biochemistry-q010,10,1,/uploads/yellowfool-aiims-2017-biochemistry-q010-p682-i1.jpg,/uploads/medicomm-atlas-aiims-2017-biochemistry-q010.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,aiims-2018-biochemistry-q012,12,1,/uploads/yellowfool-aiims-2018-biochemistry-q012-p698-i1.jpg,/uploads/medicomm-atlas-aiims-2018-biochemistry-q012.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,neet-pg-2018-biochemistry-q004,4,1,/uploads/yellowfool-neet-pg-2018-biochemistry-q004-p747-i1.jpg,/uploads/medicomm-atlas-neet-pg-2018-biochemistry-q004.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,aiims-2019-biochemistry-q007,7,1,/uploads/yellowfool-aiims-2019-biochemistry-q007-p713-i1.jpg,/uploads/medicomm-atlas-aiims-2019-biochemistry-q007.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,aiims-2019-biochemistry-q012,12,1,/uploads/yellowfool-aiims-2019-biochemistry-q012-p714-i1.jpg,/uploads/medicomm-atlas-aiims-2019-biochemistry-q012.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,aiims-2020-biochemistry-q013,13,1,/uploads/yellowfool-aiims-2020-biochemistry-q013-p730-i1.jpg,/uploads/medicomm-atlas-aiims-2020-biochemistry-q013.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,aiims-2020-biochemistry-q014,14,1,/uploads/yellowfool-aiims-2020-biochemistry-q014-p731-i1.jpg,/uploads/medicomm-atlas-aiims-2020-biochemistry-q014.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,neet-pg-2020-biochemistry-q011,11,1,/uploads/yellowfool-neet-pg-2020-biochemistry-q011-p769-i1.jpg,/uploads/medicomm-atlas-neet-pg-2020-biochemistry-q011.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,ini-cet-2021-biochemistry-q012,12,1,/uploads/yellowfool-ini-cet-2021-biochemistry-q012-p782-i1.jpg,/uploads/medicomm-atlas-ini-cet-2021-biochemistry-q012.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,neet-pg-2021-biochemistry-q001,1,1,/uploads/yellowfool-neet-pg-2021-biochemistry-q001-p810-i1.jpg,/uploads/medicomm-atlas-neet-pg-2021-biochemistry-q001.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,neet-pg-2021-biochemistry-q008,8,1,/uploads/yellowfool-neet-pg-2021-biochemistry-q008-p812-i1.jpg,/uploads/medicomm-atlas-neet-pg-2021-biochemistry-q008.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,ini-cet-2022-biochemistry-q003,3,1,/uploads/yellowfool-ini-cet-2022-biochemistry-q003-p834-i1.jpg,/uploads/medicomm-atlas-ini-cet-2022-biochemistry-q003.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,ini-cet-2022-biochemistry-q018,18,1,/uploads/yellowfool-ini-cet-2022-biochemistry-q018-p838-i1.jpg,/uploads/medicomm-atlas-ini-cet-2022-biochemistry-q018.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,ini-cet-2022-biochemistry-q019,19,1,/uploads/yellowfool-ini-cet-2022-biochemistry-q019-p839-i1.jpg,/uploads/medicomm-atlas-ini-cet-2022-biochemistry-q019.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,ini-cet-2023-biochemistry-q002,2,1,/uploads/yellowfool-ini-cet-2023-biochemistry-q002-p891-i1.jpg,/uploads/medicomm-atlas-ini-cet-2023-biochemistry-q002.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,ini-cet-2024-biochemistry-q001,1,1,/uploads/yellowfool-ini-cet-2024-biochemistry-q001-p912-i1.jpg,/uploads/medicomm-atlas-ini-cet-2024-biochemistry-q001.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,neet-pg-2024-biochemistry-q010,10,1,/uploads/yellowfool-neet-pg-2024-biochemistry-q010-p937-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-biochemistry-q010.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,neet-pg-2024-biochemistry-q014,14,1,/uploads/yellowfool-neet-pg-2024-biochemistry-q014-p939-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-biochemistry-q014.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
done,biochemistry,neet-pg-2024-biochemistry-q021,21,1,/uploads/yellowfool-neet-pg-2024-biochemistry-q021-p942-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-biochemistry-q021.png,"Medicomm atlas-style biochemistry image generated from the original source image; black atlas background, anatomy-style lower-left medicomm watermark, and original labels/diagnostic features preserved."
